sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
1.712236504E+2,1.221854627E+2,1.294263760E+2,9.313003851E+1,

Count Trace ChA [kHz],Count Trace ChB [kHz]
1.366615295E+2,1.050186157E+2
1.341629028E+2,9.922027588E+1
1.292419434E+2,9.521484375E+1
1.214981079E+2,8.930206299E+1
1.785850525E+2,1.347541809E+2
1.619720459E+2,1.222801208E+2
1.606369019E+2,1.233291626E+2
1.281166077E+2,9.647369385E+1
1.311683655E+2,9.870529175E+1
1.071739197E+2,8.081436157E+1
8.419036865E+1,6.204605103E+1
1.240158081E+2,9.479522705E+1
1.557159424E+2,1.156234741E+2
2.500724792E+2,1.912498474E+2
2.838325500E+2,2.120780945E+2
3.532409668E+2,2.680397034E+2
3.302383423E+2,2.515792847E+2
3.503990173E+2,2.645111084E+2
3.520965576E+2,2.648925781E+2
3.108215332E+2,2.351379395E+2
2.422904968E+2,1.799774170E+2
1.731872559E+2,1.305198669E+2
7.635116577E+1,5.727767944E+1
5.157470703E+1,3.881454468E+1
4.602432251E+1,3.589630127E+1
7.093429565E+1,5.392074585E+1
1.146888733E+2,8.399963379E+1
1.471328735E+2,1.124954224E+2
2.881240845E+2,2.229690552E+2
3.612136841E+2,2.751922607E+2
3.451919556E+2,2.607154846E+2
3.812789917E+2,2.899360657E+2
3.702163696E+2,2.821159363E+2
4.186439514E+2,3.161048889E+2
4.653930664E+2,3.517341614E+2
5.142593384E+2,3.884506226E+2
5.618667603E+2,4.230880737E+2
4.900169373E+2,3.733634949E+2
3.778457642E+2,2.888870239E+2
3.246307373E+2,2.397727966E+2
2.678871155E+2,2.057838440E+2
2.454185486E+2,1.849937439E+2
1.784515381E+2,1.334190369E+2
1.708030701E+2,1.290702820E+2
2.520179749E+2,1.870155334E+2
1.625442505E+2,1.203918457E+2
2.290725708E+2,1.737785339E+2
1.859664917E+2,1.397514343E+2
1.380157471E+2,1.007652283E+2
8.642196655E+1,6.378173828E+1
7.371902466E+1,5.699157715E+1
5.079269409E+1,3.896713257E+1
7.072448730E+1,5.382537842E+1
7.196426392E+1,5.300521851E+1
6.729125977E+1,5.023956299E+1
9.723663330E+1,7.141113281E+1
1.558876038E+2,1.164627075E+2
2.280426025E+2,1.706695557E+2
2.607727051E+2,1.933288574E+2
2.594757080E+2,1.954269409E+2
2.506828308E+2,1.898384094E+2
2.651214600E+2,1.994895935E+2
3.652191162E+2,2.726173401E+2
3.882789612E+2,2.883529663E+2
3.409194946E+2,2.592658997E+2
3.456878662E+2,2.604866028E+2
3.261947632E+2,2.494049072E+2
1.454162598E+2,1.089477539E+2
1.476478577E+2,1.105499268E+2
1.050567627E+2,7.844924927E+1
8.808135986E+1,6.395339966E+1
9.050369263E+1,6.965637207E+1
1.036071777E+2,7.822036743E+1
8.411407471E+1,6.134033203E+1
5.460739136E+1,3.992080688E+1
6.685256958E+1,5.222320557E+1
5.043029785E+1,3.715515137E+1
8.239746094E+1,6.067276001E+1
6.284713745E+1,4.863739014E+1
8.119583130E+1,6.084442139E+1
9.597778320E+1,7.282257080E+1
1.018714905E+2,7.595062256E+1
1.735305786E+2,1.345443726E+2
1.869964600E+2,1.372337341E+2
1.530456543E+2,1.161003113E+2
1.566123962E+2,1.191139221E+2
1.975822449E+2,1.506423950E+2
1.658630371E+2,1.220321655E+2
2.474784851E+2,1.891708374E+2
4.027366638E+2,3.005599976E+2
4.138946533E+2,3.149795532E+2
5.756759644E+2,4.451751709E+2
6.982612610E+2,5.350303650E+2
6.557273865E+2,4.906654358E+2
6.335449219E+2,4.828453064E+2
6.980895996E+2,5.334281921E+2
6.464195251E+2,4.917907715E+2
6.422042847E+2,4.836654663E+2
4.652786255E+2,3.478622437E+2
3.975868225E+2,2.952384949E+2
3.515434265E+2,2.644920349E+2
2.510261536E+2,1.894378662E+2
2.263069153E+2,1.663208008E+2
1.732254028E+2,1.327323914E+2
1.969146729E+2,1.442527771E+2
1.730537415E+2,1.285171509E+2
1.023483276E+2,7.537841797E+1
8.176803589E+1,6.029129028E+1
9.517669678E+1,7.057189941E+1
9.639739990E+1,7.061004639E+1
9.124755859E+1,6.868362427E+1
1.100540161E+2,8.106231689E+1
8.394241333E+1,6.055831909E+1
8.415222168E+1,6.515502930E+1
6.467819214E+1,4.800796509E+1
9.580612183E+1,6.946563721E+1
8.974075317E+1,6.750106812E+1
7.383346558E+1,5.563735962E+1
5.556106567E+1,4.102706909E+1
7.282257080E+1,5.329132080E+1
6.837844849E+1,4.993438721E+1
5.290985107E+1,4.045486450E+1
6.532669067E+1,4.892349243E+1
5.855560303E+1,4.205703735E+1
6.477355957E+1,4.819869995E+1
5.693435669E+1,4.156112671E+1
1.029968262E+2,7.755279541E+1
8.302688599E+1,6.139755249E+1
7.406234741E+1,5.649566650E+1
6.326675415E+1,4.661560059E+1
7.312774658E+1,5.540847778E+1
5.699157715E+1,4.302978516E+1
5.296707153E+1,3.957748413E+1
5.199432373E+1,3.738403320E+1
5.378723145E+1,3.923416138E+1
5.266189575E+1,3.828048706E+1
4.474639893E+1,3.376007080E+1
4.898071289E+1,3.568649292E+1
3.927230835E+1,3.202438354E+1
5.815505981E+1,4.394531250E+1
6.753921509E+1,5.102157593E+1
6.919860840E+1,5.165100098E+1
6.986618042E+1,5.186080933E+1
9.342193604E+1,7.200241089E+1
9.109497070E+1,6.715774536E+1
7.553100586E+1,5.804061890E+1
8.176803589E+1,6.238937378E+1
9.153366089E+1,7.114410400E+1
7.062911987E+1,5.519866943E+1
9.445190430E+1,6.956100464E+1
1.323318481E+2,1.004791260E+2
1.174736023E+2,8.897781372E+1
1.260566711E+2,9.319305420E+1
8.132934570E+1,6.334304810E+1
1.268768311E+2,9.666442871E+1
1.108932495E+2,8.625030518E+1
1.716613770E+2,1.288795471E+2
1.510238647E+2,1.179122925E+2
2.107810974E+2,1.582145691E+2
1.611137390E+2,1.226997375E+2
2.199172974E+2,1.695060730E+2
2.104187012E+2,1.582527161E+2
3.415298462E+2,2.604675293E+2
2.593040466E+2,1.950454712E+2
2.577018738E+2,1.908874512E+2
2.684974670E+2,2.046966553E+2
2.812767029E+2,2.133941650E+2
2.645683289E+2,2.002906799E+2
3.180694580E+2,2.396774292E+2
2.399253845E+2,1.797485352E+2
1.909446716E+2,1.429748535E+2
2.084350586E+2,1.560020447E+2
1.460075378E+2,1.082420349E+2
8.527755737E+1,6.500244141E+1
8.327484131E+1,6.259918213E+1
9.130477905E+1,6.921768188E+1
7.244110107E+1,5.334854126E+1
7.318496704E+1,5.582809448E+1
7.127761841E+1,5.413055420E+1
8.049011230E+1,6.219863892E+1
7.900238037E+1,6.040573120E+1
8.344650269E+1,6.298065186E+1
1.120185852E+2,8.157730103E+1
1.578330994E+2,1.192092896E+2
1.413345337E+2,1.055526733E+2
1.855468750E+2,1.381301880E+2
1.810646057E+2,1.396942139E+2
2.100181580E+2,1.595306396E+2
2.221488953E+2,1.664733887E+2
2.398490906E+2,1.814651489E+2
2.560043335E+2,1.932144165E+2
2.238655090E+2,1.668548584E+2
1.935768127E+2,1.437377930E+2
2.025794983E+2,1.519203186E+2
1.610565186E+2,1.214981079E+2
2.175140381E+2,1.605796814E+2
3.108596802E+2,2.422523499E+2
2.537918091E+2,1.877593994E+2
2.809524536E+2,2.116584778E+2
2.923965454E+2,2.247047424E+2
2.912902832E+2,2.217864990E+2
1.706695557E+2,1.286315918E+2
1.279830933E+2,9.813308716E+1
9.735107422E+1,7.602691650E+1
7.316589355E+1,5.617141724E+1
4.404067993E+1,3.143310547E+1
5.542755127E+1,4.047393799E+1
6.879806519E+1,5.285263062E+1
1.132011414E+2,8.724212646E+1
1.190948486E+2,9.046554565E+1
1.196479797E+2,8.872985840E+1
1.418113708E+2,1.072502136E+2
1.435089111E+2,1.055335999E+2
1.095390320E+2,8.235931396E+1
1.381301880E+2,1.061248779E+2
1.521873474E+2,1.131629944E+2
1.551628113E+2,1.172256470E+2
1.391029358E+2,1.056098938E+2
1.293945312E+2,9.788513184E+1
9.586334229E+1,6.925582886E+1
1.066970825E+2,8.014678955E+1
6.412506104E+1,4.827499390E+1
1.018333435E+2,7.379531860E+1
1.521682739E+2,1.130104065E+2
1.889991760E+2,1.428413391E+2
2.024078369E+2,1.524162292E+2
2.294349670E+2,1.695442200E+2
2.533149719E+2,1.926040649E+2
2.455902100E+2,1.835823059E+2
2.118301392E+2,1.584053040E+2
1.908111572E+2,1.439285278E+2
2.676391602E+2,1.984214783E+2
2.582740784E+2,1.924705505E+2
3.151512146E+2,2.319526672E+2
2.669715881E+2,2.055740356E+2
3.458213806E+2,2.588844299E+2
3.670692444E+2,2.763557434E+2
3.781700134E+2,2.893829346E+2
4.357910156E+2,3.301048279E+2
3.310966492E+2,2.501487732E+2
2.897834778E+2,2.198600769E+2
2.795600891E+2,2.119445801E+2
2.482223511E+2,1.843643188E+2
2.041816711E+2,1.533699036E+2
1.486968994E+2,1.105308533E+2
8.365631104E+1,6.282806396E+1
6.521224976E+1,4.953384399E+1
4.861831665E+1,3.683090210E+1
7.524490356E+1,5.704879761E+1
1.099967957E+2,8.367538452E+1
1.440620422E+2,1.086807251E+2
2.161598206E+2,1.628112793E+2
3.594970703E+2,2.707481384E+2
5.250358582E+2,3.973579407E+2
6.984138489E+2,5.294609070E+2
9.098625183E+2,6.988143921E+2
9.940338135E+2,7.585525513E+2
1.130275726E+3,8.729934692E+2
9.626007080E+2,7.392120361E+2
8.246994019E+2,6.289291382E+2
6.751632690E+2,5.160713196E+2
5.163192749E+2,3.924560547E+2
5.205726624E+2,3.931999207E+2
6.116867065E+2,4.675292969E+2
5.801773071E+2,4.486465454E+2
5.331611633E+2,4.117202759E+2
4.732513428E+2,3.605270386E+2
3.878021240E+2,3.031349182E+2
2.671241760E+2,2.052116394E+2
2.888488770E+2,2.212715149E+2
2.346229553E+2,1.780700684E+2
2.006912231E+2,1.514434814E+2
1.248931885E+2,9.643554687E+1
1.039314270E+2,7.785797119E+1
1.112747192E+2,8.422851562E+1
1.161766052E+2,8.897781372E+1
1.237869263E+2,9.588241577E+1
1.949882507E+2,1.472473145E+2
2.007102966E+2,1.529884338E+2
2.066230774E+2,1.565361023E+2
2.833557129E+2,2.130317688E+2
2.067756653E+2,1.584243774E+2
1.662826538E+2,1.241874695E+2
1.517486572E+2,1.111793518E+2
1.140785217E+2,8.728027344E+1
7.329940796E+1,5.504608154E+1
6.586074829E+1,5.065917969E+1
5.125045776E+1,3.755569458E+1
6.540298462E+1,4.808425903E+1
4.922866821E+1,3.740310669E+1
5.144119263E+1,3.925323486E+1
6.433486938E+1,4.695892334E+1
1.035690308E+2,7.394790649E+1
1.235008240E+2,9.201049805E+1
1.413917542E+2,1.021957397E+2
1.583099365E+2,1.197242737E+2
1.442527771E+2,1.108932495E+2
1.955986023E+2,1.474189758E+2
1.277542114E+2,9.773254395E+1
8.649826050E+1,6.637573242E+1
5.908966064E+1,4.356384277E+1
5.260467529E+1,3.826141357E+1
5.962371826E+1,4.356384277E+1
6.399154663E+1,4.816055298E+1
5.788803101E+1,4.533767700E+1
7.026672363E+1,5.558013916E+1
5.264282227E+1,3.847122192E+1
8.955001831E+1,6.557464600E+1
5.096435547E+1,3.763198853E+1
5.109786987E+1,3.839492798E+1
4.554748535E+1,3.416061401E+1
9.035110474E+1,6.628036499E+1
7.383346558E+1,5.365371704E+1
1.352119446E+2,9.981155396E+1
2.622795105E+2,1.982116699E+2
3.384017944E+2,2.520179749E+2
2.906990051E+2,2.217864990E+2
3.305244446E+2,2.510261536E+2
4.498863220E+2,3.360176086E+2
3.652572632E+2,2.753067017E+2
2.766418457E+2,2.091407776E+2
3.042411804E+2,2.317428589E+2
3.134727478E+2,2.402877808E+2
2.200126648E+2,1.677703857E+2
1.398086548E+2,1.057434082E+2
1.028633118E+2,7.808685303E+1
9.634017944E+1,7.263183594E+1
1.167106628E+2,8.909225464E+1
8.029937744E+1,6.280899048E+1
8.043289185E+1,5.981445312E+1
5.666732788E+1,4.358291626E+1
4.785537720E+1,3.538131714E+1
6.162643433E+1,4.653930664E+1
5.329132080E+1,3.967285156E+1
5.174636841E+1,4.066467285E+1
6.311416626E+1,4.785537720E+1
8.132934570E+1,6.032943726E+1
1.449203491E+2,1.058959961E+2
1.403236389E+2,1.070213318E+2
1.351737976E+2,1.006889343E+2
1.705741882E+2,1.281166077E+2
1.910209656E+2,1.443290710E+2
1.448822021E+2,1.057434082E+2
1.453971863E+2,1.082611084E+2
7.917404175E+1,5.668640137E+1
6.633758545E+1,4.671096802E+1
7.093429565E+1,5.334854126E+1
8.489608765E+1,6.547927856E+1
9.450912476E+1,6.858825684E+1
1.170921326E+2,8.361816406E+1
9.969711304E+1,7.583618164E+1
9.265899658E+1,6.723403931E+1
8.604049683E+1,6.441116333E+1
1.367378235E+2,1.009178162E+2
1.288032532E+2,9.502410889E+1
1.577568054E+2,1.174736023E+2
2.709197998E+2,2.027320862E+2
3.561210632E+2,2.730941772E+2
3.004455566E+2,2.299308777E+2
4.960060120E+2,3.738403320E+2
3.749275208E+2,2.816009521E+2
2.225303650E+2,1.722335815E+2
2.053642273E+2,1.551437378E+2
1.584625244E+2,1.196670532E+2
1.776123047E+2,1.367568970E+2
2.233695984E+2,1.681900024E+2
2.923011780E+2,2.279281616E+2
2.377319336E+2,1.793670654E+2
2.138710022E+2,1.615905762E+2
2.666473389E+2,2.006912231E+2
2.029991150E+2,1.533317566E+2
2.252006531E+2,1.706314087E+2
1.475524902E+2,1.122856140E+2
1.657295227E+2,1.243591309E+2
1.441764832E+2,1.076316833E+2
1.609992981E+2,1.189613342E+2
1.210021973E+2,9.256362915E+1
1.544761658E+2,1.157379150E+2
1.666259766E+2,1.265144348E+2
1.711845398E+2,1.282691956E+2
1.360893250E+2,1.018524170E+2
9.592056274E+1,6.977081299E+1
9.328842163E+1,6.917953491E+1
1.150131226E+2,8.571624756E+1
1.286697388E+2,9.645462036E+1
7.173538208E+1,5.483627319E+1
6.927490234E+1,5.147933960E+1
6.464004517E+1,4.812240601E+1
8.510589600E+1,6.504058838E+1
6.170272827E+1,4.648208618E+1
5.489349365E+1,4.224777222E+1
5.218505859E+1,3.818511963E+1
6.380081177E+1,4.932403564E+1
5.342483521E+1,4.108428955E+1
6.361007690E+1,4.713058472E+1
6.952285767E+1,5.300521851E+1
5.456924438E+1,4.110336304E+1
6.126403809E+1,4.665374756E+1
5.592346191E+1,4.415512085E+1
6.563186646E+1,4.934310913E+1
5.256652832E+1,4.011154175E+1
5.123138428E+1,3.797531128E+1
6.753921509E+1,4.980087280E+1
8.033752441E+1,6.034851074E+1
7.883071899E+1,5.939483643E+1
8.993148804E+1,6.559371948E+1
9.836196899E+1,7.575988770E+1
1.511573792E+2,1.139259338E+2
1.493453979E+2,1.111793518E+2
1.445198059E+2,1.095390320E+2
2.093315125E+2,1.616287231E+2
2.619743347E+2,2.000236511E+2
2.410316467E+2,1.849937439E+2
3.484535217E+2,2.660179138E+2
3.172492981E+2,2.448654175E+2
3.707122803E+2,2.824020386E+2
3.405952454E+2,2.556228638E+2
3.487777710E+2,2.651023865E+2
2.260780334E+2,1.730346680E+2
1.787376404E+2,1.341629028E+2
1.558494568E+2,1.173591614E+2
2.300071716E+2,1.770591736E+2
1.915359497E+2,1.411437988E+2
1.254272461E+2,9.592056274E+1
1.003265381E+2,7.534027100E+1
8.430480957E+1,6.322860718E+1
9.494781494E+1,7.331848145E+1
9.412765503E+1,6.860733032E+1
1.051139832E+2,8.123397827E+1
6.847381592E+1,5.249023437E+1
6.736755371E+1,5.069732666E+1
4.714965820E+1,3.583908081E+1
4.854202271E+1,3.515243530E+1
5.691528320E+1,4.415512085E+1
5.094528198E+1,3.671646118E+1
5.590438843E+1,4.117965698E+1
5.678176880E+1,4.207611084E+1
9.725570679E+1,7.078170776E+1
1.340103149E+2,9.887695312E+1
1.864433289E+2,1.416015625E+2
2.396583557E+2,1.776123047E+2
3.131484985E+2,2.347183228E+2
2.797698975E+2,2.114486694E+2
2.382659912E+2,1.780509949E+2
2.076339722E+2,1.576423645E+2
2.535820007E+2,1.913261414E+2
1.655769348E+2,1.254081726E+2
1.119995117E+2,8.613586426E+1
1.413726807E+2,1.095962524E+2
1.429748535E+2,1.095962524E+2
1.451492310E+2,1.096343994E+2
1.833724976E+2,1.414108276E+2
1.609230042E+2,1.211547852E+2
2.099800110E+2,1.582908630E+2
2.362823486E+2,1.833534241E+2
2.099800110E+2,1.598358154E+2
2.759361267E+2,2.128601074E+2
2.804183960E+2,2.087974548E+2
2.134513855E+2,1.630210876E+2
1.097106934E+2,8.129119873E+1
6.755828857E+1,5.111694336E+1
5.027770996E+1,3.759384155E+1
8.731842041E+1,6.521224976E+1
2.613830566E+2,1.955795288E+2
2.719306946E+2,2.019500732E+2
3.190803528E+2,2.398872375E+2
4.319763184E+2,3.231239319E+2
4.500198364E+2,3.341102600E+2
4.839324951E+2,3.606033325E+2
3.141975403E+2,2.412223816E+2
2.404594421E+2,1.811981201E+2
2.296066284E+2,1.721191406E+2
1.462745667E+2,1.139259338E+2
8.262634277E+1,6.196975708E+1
1.306915283E+2,9.975433350E+1
1.642799377E+2,1.262474060E+2
1.962280273E+2,1.484680176E+2
2.245330811E+2,1.672744751E+2
2.650642395E+2,2.012443542E+2
2.137947083E+2,1.606559753E+2
1.620483398E+2,1.239967346E+2
1.527976990E+2,1.181030273E+2
1.517105103E+2,1.088142395E+2
1.633453369E+2,1.218414307E+2
1.298522949E+2,9.588241577E+1
1.329994202E+2,1.002120972E+2
1.277732849E+2,9.534835815E+1
1.297950745E+2,1.000595093E+2
1.973724365E+2,1.549339294E+2
2.000045776E+2,1.538467407E+2
2.473068237E+2,1.860618591E+2
2.622795105E+2,1.973915100E+2
2.512931824E+2,1.909065247E+2
2.365493774E+2,1.772499084E+2
2.112197876E+2,1.620483398E+2
1.926040649E+2,1.475524902E+2
1.469230652E+2,1.118659973E+2
1.606941223E+2,1.196861267E+2
1.492691040E+2,1.128387451E+2
1.452445984E+2,1.086807251E+2
1.341629028E+2,1.019859314E+2
1.297760010E+2,9.769439697E+1
1.054763794E+2,8.045196533E+1
7.297515869E+1,5.596160889E+1
7.268905640E+1,5.548477173E+1
5.260467529E+1,3.963470459E+1
5.332946777E+1,3.723144531E+1
5.760192871E+1,4.610061646E+1
8.209228516E+1,6.336212158E+1
6.654739380E+1,5.020141602E+1
7.854461670E+1,5.889892578E+1
1.052284241E+2,7.781982422E+1
1.616287231E+2,1.173400879E+2
1.028442383E+2,7.917404175E+1
1.631355286E+2,1.237869263E+2
1.315498352E+2,9.571075439E+1
2.017402649E+2,1.523971558E+2
2.521705627E+2,1.965904236E+2
3.922271729E+2,3.013420105E+2
5.048370361E+2,3.830337524E+2
4.732513428E+2,3.613662720E+2
4.664611816E+2,3.516006470E+2
3.882026672E+2,2.948379517E+2
3.174400330E+2,2.370262146E+2
2.389907837E+2,1.821899414E+2
1.299476624E+2,9.874343872E+1
6.452560425E+1,5.044937134E+1
6.603240967E+1,4.961013794E+1
9.168624878E+1,6.824493408E+1
7.997512817E+1,5.937576294E+1
1.339340210E+2,1.017761230E+2
1.202774048E+2,9.052276611E+1
1.106262207E+2,8.546829224E+1
1.926994324E+2,1.430892944E+2
1.829147339E+2,1.379394531E+2
1.383972168E+2,1.065063477E+2
1.686477661E+2,1.243591309E+2
1.070213318E+2,8.249282837E+1
9.658813477E+1,7.228851318E+1
6.902694702E+1,5.210876465E+1
4.669189453E+1,3.494262695E+1
9.521484375E+1,7.047653198E+1
1.031112671E+2,7.850646973E+1
5.779266357E+1,4.432678223E+1
7.236480713E+1,5.374908447E+1
7.684707642E+1,5.924224854E+1
8.329391479E+1,6.128311157E+1
7.463455200E+1,5.546569824E+1
6.795883179E+1,5.199432373E+1
7.631301880E+1,5.960464478E+1
7.982254028E+1,6.240844727E+1
1.278877258E+2,9.639739990E+1
1.239585876E+2,9.241104126E+1
8.161544800E+1,6.267547607E+1
7.616043091E+1,5.838394165E+1
1.171684265E+2,8.846282959E+1
8.811950684E+1,6.406784058E+1
9.775161743E+1,7.158279419E+1
9.099960327E+1,6.711959839E+1
9.796142578E+1,7.310867310E+1
9.111404419E+1,6.767272949E+1
9.204864502E+1,6.893157959E+1
1.366043091E+2,1.006317139E+2
1.226234436E+2,9.510040283E+1
1.768493652E+2,1.350593567E+2
1.278686523E+2,9.614944458E+1
1.123619080E+2,8.279800415E+1
1.044845581E+2,7.411956787E+1
9.134292603E+1,6.849288940E+1
7.404327393E+1,5.609512329E+1
6.874084473E+1,5.277633667E+1
9.126663208E+1,6.874084473E+1
2.264976501E+2,1.713562012E+2
2.055931091E+2,1.541137695E+2
1.855087280E+2,1.418685913E+2
1.550102234E+2,1.184272766E+2
1.497650146E+2,1.088333130E+2
1.355743408E+2,1.035499573E+2
1.104164124E+2,8.470535278E+1
9.317398071E+1,6.830215454E+1
6.206512451E+1,4.583358765E+1
6.341934204E+1,4.671096802E+1
6.946563721E+1,5.165100098E+1
7.589340210E+1,5.771636963E+1
7.677078247E+1,5.826950073E+1
9.778976440E+1,7.268905640E+1
9.119033813E+1,6.811141968E+1
6.067276001E+1,4.692077637E+1
1.123619080E+2,8.760452271E+1
1.982307434E+2,1.473999023E+2
1.590728760E+2,1.214218140E+2
1.588058472E+2,1.206398010E+2
1.400375366E+2,1.078796387E+2
1.730918884E+2,1.279258728E+2
1.725769043E+2,1.274490356E+2
1.979064941E+2,1.517295837E+2
1.960372925E+2,1.461410522E+2
1.194572449E+2,8.890151978E+1
7.528305054E+1,5.451202393E+1
9.016036987E+1,6.567001343E+1
6.626129150E+1,4.907608032E+1
8.220672607E+1,6.301879883E+1
1.210403442E+2,9.037017822E+1
4.882812500E+1,3.711700439E+1
4.753112793E+1,3.507614136E+1
5.222320557E+1,3.820419312E+1
6.145477295E+1,4.755020142E+1
5.323410034E+1,4.030227661E+1
6.334304810E+1,4.734039307E+1
6.261825562E+1,4.556655884E+1
6.586074829E+1,4.880905151E+1
8.367538452E+1,6.235122681E+1
8.138656616E+1,6.193161011E+1
8.920669556E+1,6.658554077E+1
8.810043335E+1,6.471633911E+1
1.176071167E+2,9.107589722E+1
1.509475708E+2,1.158714294E+2
1.053428650E+2,7.982254028E+1
1.183128357E+2,9.014129639E+1
2.468299866E+2,1.904678345E+2
3.322601318E+2,2.531623840E+2
3.140068054E+2,2.395629883E+2
4.799270630E+2,3.642082214E+2
4.582214355E+2,3.497505188E+2
4.220581055E+2,3.199768066E+2
3.944969177E+2,3.025436401E+2
3.468704224E+2,2.626800537E+2
3.796958923E+2,2.894783020E+2
3.985977173E+2,3.050994873E+2
2.540397644E+2,1.889610291E+2
2.055931091E+2,1.526451111E+2
1.611518860E+2,1.175308228E+2
1.454925537E+2,1.074028015E+2
7.476806641E+1,5.752563477E+1
5.535125732E+1,4.148483276E+1
1.287460327E+2,9.515762329E+1
1.023483276E+2,7.747650146E+1
8.287429810E+1,6.364822388E+1
8.462905884E+1,6.593704224E+1
8.228302002E+1,6.212234497E+1
8.768081665E+1,6.553649902E+1
9.042739868E+1,6.763458252E+1
9.059906006E+1,6.732940674E+1
7.270812988E+1,5.441665649E+1
1.578330994E+2,1.210784912E+2
8.794784546E+1,6.559371948E+1
8.485794067E+1,6.170272827E+1
7.932662964E+1,6.000518799E+1
6.210327148E+1,4.497528076E+1
1.017951965E+2,7.452011108E+1
8.289337158E+1,6.439208984E+1
9.227752686E+1,6.860733032E+1
7.946014404E+1,6.013870239E+1
6.546020508E+1,4.783630371E+1
7.648468018E+1,5.817413330E+1
6.036758423E+1,4.686355591E+1
5.123138428E+1,3.671646118E+1
6.042480469E+1,4.352569580E+1
5.224227905E+1,4.072189331E+1
6.202697754E+1,4.745483398E+1
7.953643799E+1,5.743026733E+1
7.448196411E+1,5.443572998E+1
1.031112671E+2,7.724761963E+1
1.595687866E+2,1.168441772E+2
1.637840271E+2,1.214981079E+2
2.087211609E+2,1.576232910E+2
1.847457886E+2,1.394653320E+2
1.766777039E+2,1.338958740E+2
1.078414917E+2,7.852554321E+1
1.067733765E+2,8.153915405E+1
1.086997986E+2,8.255004883E+1
1.224899292E+2,8.991241455E+1
1.599884033E+2,1.152992249E+2
1.676177979E+2,1.254463196E+2
2.343940735E+2,1.749229431E+2
2.971458435E+2,2.216720581E+2
3.475189209E+2,2.617645264E+2
2.416610718E+2,1.793479919E+2
2.023315430E+2,1.567268372E+2
1.679420471E+2,1.255989075E+2
1.389694214E+2,1.040077209E+2
9.412765503E+1,6.982803345E+1
5.596160889E+1,4.325866699E+1
6.124496460E+1,4.570007324E+1
6.256103516E+1,4.579544067E+1
5.872726440E+1,4.369735718E+1
5.735397339E+1,4.173278809E+1
5.109786987E+1,3.963470459E+1
4.875183105E+1,3.553390503E+1
5.168914795E+1,3.953933716E+1
4.976272583E+1,3.761291504E+1
7.516860962E+1,5.722045898E+1
1.078224182E+2,8.106231689E+1
1.474189758E+2,1.099586487E+2
1.209449768E+2,9.393692017E+1
9.395599365E+1,6.967544556E+1
1.231765747E+2,9.124755859E+1
1.058197021E+2,7.987976074E+1
9.742736816E+1,7.432937622E+1
9.750366211E+1,7.394790649E+1
6.364822388E+1,4.673004150E+1
6.792068481E+1,5.046844482E+1
5.876541138E+1,4.499435425E+1
9.750366211E+1,7.202148437E+1
9.271621704E+1,7.207870483E+1
1.069068909E+2,7.986068726E+1
1.109313965E+2,8.136749268E+1
1.595497131E+2,1.195144653E+2
1.784324646E+2,1.329040527E+2
1.196289062E+2,9.151458740E+1
1.676940918E+2,1.255989075E+2
2.785110474E+2,2.100753784E+2
3.114509583E+2,2.309226990E+2
3.428649902E+2,2.627754211E+2
3.266334534E+2,2.429008484E+2
4.071426392E+2,3.039360046E+2
4.298591614E+2,3.338432312E+2
2.644348145E+2,2.022361755E+2
1.607704163E+2,1.223945618E+2
1.189422607E+2,8.985519409E+1
8.842468262E+1,6.664276123E+1
1.670265198E+2,1.283264160E+2
1.598167419E+2,1.177215576E+2
2.205657959E+2,1.658248901E+2
3.280067444E+2,2.512359619E+2
2.651405334E+2,1.994705200E+2
2.544403076E+2,1.926612854E+2
2.536201477E+2,1.913833618E+2
2.754020691E+2,2.108955383E+2
2.816390991E+2,2.141952515E+2
1.935005188E+2,1.471519470E+2
2.010917664E+2,1.517868042E+2
2.601242065E+2,1.969909668E+2
2.873802185E+2,2.203941345E+2
3.046989441E+2,2.305793762E+2
2.554702759E+2,1.933670044E+2
4.171371460E+2,3.113746643E+2
3.950691223E+2,2.969741821E+2
3.427124023E+2,2.597808838E+2
2.512550354E+2,1.866531372E+2
2.277946472E+2,1.699829102E+2
2.442169189E+2,1.836204529E+2
2.372169495E+2,1.791381836E+2
2.313613892E+2,1.742744446E+2
3.346061707E+2,2.534866333E+2
3.935241699E+2,2.964973450E+2
4.889869690E+2,3.746986389E+2
5.497932434E+2,4.233551025E+2
4.940795898E+2,3.768539429E+2
3.287315369E+2,2.480316162E+2
3.070068359E+2,2.335166931E+2
2.317619324E+2,1.751327515E+2
2.323150635E+2,1.732063293E+2
1.440620422E+2,1.052665710E+2
6.824493408E+1,4.922866821E+1
5.428314209E+1,4.192352295E+1
5.743026733E+1,4.150390625E+1
6.563186646E+1,4.919052124E+1
7.219314575E+1,5.342483521E+1
5.477905273E+1,4.074096680E+1
5.773544312E+1,4.257202148E+1
7.604598999E+1,5.485534668E+1
1.112365723E+2,8.565902710E+1
1.262474060E+2,9.304046631E+1
1.831817627E+2,1.408576965E+2
2.121925354E+2,1.606178284E+2
2.726364136E+2,2.021980286E+2
3.515815735E+2,2.612113953E+2
4.121589661E+2,3.126525879E+2
4.598236084E+2,3.491210937E+2
