sep=,

Average Count Rate ChA [kHz], Std. Count Rate ChA [kHz],Average Count Rate ChB [kHz], Std. Count Rate ChB [kHz]
1.663203840E+2,9.219856053E+0,1.255080917E+2,6.961733250E+0,

Count Trace ChA [kHz],Count Trace ChB [kHz]
1.734161377E+2,1.280975342E+2
1.644706726E+2,1.226997375E+2
1.494598389E+2,1.127815247E+2
1.606750488E+2,1.217460632E+2
1.564216614E+2,1.174926758E+2
1.552009583E+2,1.181221008E+2
1.669120789E+2,1.239585876E+2
1.744079590E+2,1.333236694E+2
1.649665833E+2,1.231384277E+2
1.706123352E+2,1.280021667E+2
1.683807373E+2,1.258468628E+2
1.795005798E+2,1.365661621E+2
1.736640930E+2,1.301002502E+2
1.647186279E+2,1.243019104E+2
1.703453064E+2,1.286125183E+2
1.622009277E+2,1.214981079E+2
1.747131348E+2,1.297760010E+2
1.754951477E+2,1.349067688E+2
1.701545715E+2,1.261329651E+2
1.695060730E+2,1.276397705E+2
1.760482788E+2,1.313591003E+2
1.703643799E+2,1.286315918E+2
1.688194275E+2,1.240539551E+2
1.792907715E+2,1.365089417E+2
1.647758484E+2,1.259994507E+2
1.630210876E+2,1.229095459E+2
1.593399048E+2,1.194381714E+2
1.650047302E+2,1.273918152E+2
1.754951477E+2,1.335525513E+2
1.660919189E+2,1.262474060E+2
1.794433594E+2,1.370429993E+2
1.749420166E+2,1.349449158E+2
1.804351807E+2,1.365470886E+2
1.772308350E+2,1.343536377E+2
1.684570312E+2,1.260948181E+2
1.820182800E+2,1.354789734E+2
1.808547974E+2,1.357841492E+2
1.768684387E+2,1.360511780E+2
1.815795898E+2,1.344108582E+2
1.711463928E+2,1.296997070E+2
1.731109619E+2,1.322555542E+2
1.731300354E+2,1.324462891E+2
1.754188538E+2,1.305198669E+2
1.694679260E+2,1.287269592E+2
1.676750183E+2,1.299095154E+2
1.684761047E+2,1.269721985E+2
1.686668396E+2,1.262474060E+2
1.757621765E+2,1.328468323E+2
1.668739319E+2,1.244544983E+2
1.708602905E+2,1.285934448E+2
1.676177979E+2,1.248550415E+2
1.582336426E+2,1.178550720E+2
1.670455933E+2,1.250457764E+2
1.711654663E+2,1.308250427E+2
1.722335815E+2,1.277542114E+2
1.688766479E+2,1.296806335E+2
1.699066162E+2,1.263999939E+2
1.650619507E+2,1.233100891E+2
1.578521729E+2,1.225662231E+2
1.700401306E+2,1.279830933E+2
1.631927490E+2,1.235961914E+2
1.808738708E+2,1.343154907E+2
1.719474792E+2,1.277351379E+2
1.700019836E+2,1.266098022E+2
1.741218567E+2,1.292228699E+2
1.718521118E+2,1.288795471E+2
1.840972900E+2,1.424598694E+2
1.630401611E+2,1.219367981E+2
1.730918884E+2,1.278305054E+2
1.735496521E+2,1.322937012E+2
1.754570007E+2,1.358795166E+2
1.662254333E+2,1.250457764E+2
1.636695862E+2,1.221275330E+2
1.697349548E+2,1.283073425E+2
1.634597778E+2,1.241111755E+2
1.776123047E+2,1.341247559E+2
1.715469360E+2,1.303100586E+2
1.655769348E+2,1.241683960E+2
1.649856567E+2,1.225280762E+2
1.672554016E+2,1.259613037E+2
1.737213135E+2,1.294326782E+2
1.672554016E+2,1.288032532E+2
1.728820801E+2,1.286125183E+2
1.680946350E+2,1.286506653E+2
1.784896851E+2,1.369094849E+2
1.723861694E+2,1.299285889E+2
1.713562012E+2,1.278495789E+2
1.830482483E+2,1.367378235E+2
1.686668396E+2,1.265907288E+2
1.767349243E+2,1.323127747E+2
1.733970642E+2,1.314735413E+2
1.679229736E+2,1.262474060E+2
1.746940613E+2,1.295471191E+2
1.683425903E+2,1.278686523E+2
1.764488220E+2,1.330375671E+2
1.604080200E+2,1.198387146E+2
1.745605469E+2,1.276969910E+2
1.690673828E+2,1.280021667E+2
1.610565186E+2,1.224899292E+2
1.643943787E+2,1.248168945E+2
1.640319824E+2,1.242828369E+2
1.785659790E+2,1.349449158E+2
1.651382446E+2,1.241493225E+2
1.682281494E+2,1.261711121E+2
1.684951782E+2,1.244163513E+2
1.584434509E+2,1.210021973E+2
1.582908630E+2,1.186752319E+2
1.706123352E+2,1.285362244E+2
1.640510559E+2,1.272964478E+2
1.573181152E+2,1.195907593E+2
1.741409302E+2,1.281738281E+2
1.638984680E+2,1.227188110E+2
1.620483398E+2,1.234626770E+2
1.539802551E+2,1.193046570E+2
1.651763916E+2,1.265907288E+2
1.680755615E+2,1.233482361E+2
1.755905151E+2,1.309204102E+2
1.618957520E+2,1.201248169E+2
1.617050171E+2,1.210212708E+2
1.661300659E+2,1.240158081E+2
1.560401917E+2,1.219940186E+2
1.758956909E+2,1.292991638E+2
1.663589478E+2,1.243019104E+2
1.803207397E+2,1.353645325E+2
1.731681824E+2,1.302337646E+2
1.679420471E+2,1.297187805E+2
1.529884338E+2,1.159858704E+2
1.763916016E+2,1.336479187E+2
1.731872559E+2,1.335525513E+2
1.600456238E+2,1.183891296E+2
1.738166809E+2,1.302146912E+2
1.608467102E+2,1.177406311E+2
1.708793640E+2,1.268386841E+2
1.751518250E+2,1.300239563E+2
1.731109619E+2,1.287841797E+2
1.731109619E+2,1.315879822E+2
1.550483704E+2,1.167678833E+2
1.778984070E+2,1.357269287E+2
1.712608337E+2,1.268577576E+2
1.870727539E+2,1.372718811E+2
1.653862000E+2,1.259613037E+2
1.730346680E+2,1.308250427E+2
1.781272888E+2,1.312065125E+2
1.723289490E+2,1.318740845E+2
1.811599731E+2,1.373481750E+2
1.743125916E+2,1.343345642E+2
1.719665527E+2,1.300621033E+2
1.686096191E+2,1.258659363E+2
1.683425903E+2,1.311302185E+2
1.774597168E+2,1.349830627E+2
1.635551453E+2,1.214981079E+2
1.688003540E+2,1.285552979E+2
1.686859131E+2,1.303100586E+2
1.611709595E+2,1.253890991E+2
1.625823975E+2,1.218605042E+2
1.618194580E+2,1.206588745E+2
1.597213745E+2,1.200485229E+2
1.642608643E+2,1.267814636E+2
1.686286926E+2,1.269340515E+2
1.744651794E+2,1.328849792E+2
1.791381836E+2,1.348686218E+2
1.566314697E+2,1.178169250E+2
1.679039001E+2,1.273918152E+2
1.594734192E+2,1.211929321E+2
1.661682129E+2,1.252365112E+2
1.685142517E+2,1.272010803E+2
1.622009277E+2,1.223754883E+2
1.611328125E+2,1.194190979E+2
1.632118225E+2,1.233673096E+2
1.865005493E+2,1.386070251E+2
1.735305786E+2,1.278495789E+2
1.608467102E+2,1.242446899E+2
1.564407349E+2,1.184082031E+2
1.622200012E+2,1.218223572E+2
1.678085327E+2,1.267433167E+2
1.603507996E+2,1.216316223E+2
1.588821411E+2,1.195716858E+2
1.501464844E+2,1.139640808E+2
1.701545715E+2,1.299095154E+2
1.563453674E+2,1.163673401E+2
1.622200012E+2,1.196479797E+2
1.679992676E+2,1.263237000E+2
1.580429077E+2,1.190948486E+2
1.500511169E+2,1.112556458E+2
1.610374451E+2,1.241874695E+2
1.652336121E+2,1.261138916E+2
1.540756226E+2,1.123809814E+2
1.666831970E+2,1.239967346E+2
1.550674438E+2,1.168441772E+2
1.697158813E+2,1.246070862E+2
1.679801941E+2,1.286506653E+2
1.751327515E+2,1.342582703E+2
1.653671265E+2,1.284217834E+2
1.582527161E+2,1.207733154E+2
1.650428772E+2,1.234054565E+2
1.632499695E+2,1.234245300E+2
1.711845398E+2,1.272773743E+2
1.796340942E+2,1.316452026E+2
1.621437073E+2,1.220130920E+2
1.598167419E+2,1.220703125E+2
1.631355286E+2,1.216316223E+2
1.715278625E+2,1.285171509E+2
1.529502869E+2,1.184844971E+2
1.711273193E+2,1.257896423E+2
1.672935486E+2,1.264381409E+2
1.705360413E+2,1.275253296E+2
1.721763611E+2,1.282691956E+2
1.673889160E+2,1.252555847E+2
1.521682739E+2,1.177406311E+2
1.681900024E+2,1.270866394E+2
1.621818542E+2,1.242256165E+2
1.583480835E+2,1.203727722E+2
1.625061035E+2,1.239204407E+2
1.677703857E+2,1.260757446E+2
1.563453674E+2,1.164436340E+2
1.587295532E+2,1.225471497E+2
1.687431335E+2,1.266860962E+2
1.763153076E+2,1.303291321E+2
1.643943787E+2,1.268386841E+2
1.629066467E+2,1.259422302E+2
1.580047607E+2,1.177978516E+2
1.695632935E+2,1.296234131E+2
1.693534851E+2,1.280784607E+2
1.823234558E+2,1.355743408E+2
1.703834534E+2,1.293373108E+2
1.621627808E+2,1.238059998E+2
1.639175415E+2,1.246452332E+2
1.719284058E+2,1.287841797E+2
1.746177673E+2,1.331520081E+2
1.641273499E+2,1.243400574E+2
1.761245728E+2,1.306152344E+2
1.593589783E+2,1.200675964E+2
1.640319824E+2,1.253700256E+2
1.749229431E+2,1.290893555E+2
1.524734497E+2,1.173400879E+2
1.562690735E+2,1.173782349E+2
1.519393921E+2,1.133155823E+2
1.688575745E+2,1.258277893E+2
1.663589478E+2,1.272201538E+2
1.795005798E+2,1.344299316E+2
1.656532288E+2,1.269340515E+2
1.666641235E+2,1.284217834E+2
1.748085022E+2,1.327323914E+2
1.655578613E+2,1.252746582E+2
1.768112183E+2,1.325798035E+2
1.700973511E+2,1.279449463E+2
1.713371277E+2,1.264572144E+2
1.755142212E+2,1.303482056E+2
1.749610901E+2,1.340484619E+2
1.776695251E+2,1.357650757E+2
1.638031006E+2,1.240158081E+2
1.677513123E+2,1.287651062E+2
1.532936096E+2,1.149368286E+2
1.743507385E+2,1.308631897E+2
1.704978943E+2,1.298713684E+2
1.826667786E+2,1.355361938E+2
1.603507996E+2,1.243019104E+2
1.734733582E+2,1.311683655E+2
1.687431335E+2,1.295280457E+2
1.679611206E+2,1.287460327E+2
1.713180542E+2,1.268196106E+2
1.596832275E+2,1.186561584E+2
1.708602905E+2,1.292037964E+2
1.602554321E+2,1.182937622E+2
1.526260376E+2,1.111030579E+2
1.642036438E+2,1.246452332E+2
1.616859436E+2,1.237297058E+2
1.689720154E+2,1.265335083E+2
1.684379578E+2,1.272583008E+2
1.661682129E+2,1.245307922E+2
1.741218567E+2,1.308059692E+2
1.745033264E+2,1.299858093E+2
1.633644104E+2,1.221656799E+2
1.736068726E+2,1.307487488E+2
1.671028137E+2,1.285552979E+2
1.651763916E+2,1.258087158E+2
1.824569702E+2,1.337432861E+2
1.666831970E+2,1.272583008E+2
1.811218262E+2,1.376914978E+2
1.591110229E+2,1.187515259E+2
1.743125916E+2,1.291084290E+2
1.667404175E+2,1.263237000E+2
1.656913757E+2,1.247215271E+2
1.694679260E+2,1.268005371E+2
1.660346985E+2,1.212120056E+2
1.710700989E+2,1.318168640E+2
1.642417908E+2,1.219558716E+2
1.771354675E+2,1.332283020E+2
1.668548584E+2,1.225090027E+2
1.567459106E+2,1.206588745E+2
1.682853699E+2,1.267433167E+2
1.665878296E+2,1.270294189E+2
1.617240906E+2,1.214027405E+2
1.631546021E+2,1.242446899E+2
1.600265503E+2,1.233482361E+2
1.710510254E+2,1.297569275E+2
1.764488220E+2,1.341629028E+2
1.762962341E+2,1.291847229E+2
1.661109924E+2,1.249313354E+2
1.666641235E+2,1.285362244E+2
1.668930054E+2,1.239395142E+2
1.782989502E+2,1.339340210E+2
1.783561707E+2,1.351356506E+2
1.858711243E+2,1.383972168E+2
1.710891724E+2,1.306724548E+2
1.780128479E+2,1.332092285E+2
1.789093018E+2,1.335906982E+2
1.871871948E+2,1.393127441E+2
1.891326904E+2,1.425933838E+2
1.791191101E+2,1.350975037E+2
1.811599731E+2,1.356315613E+2
1.639747620E+2,1.216506958E+2
1.818084717E+2,1.339530945E+2
1.671409607E+2,1.269531250E+2
1.702880859E+2,1.259803772E+2
1.708412170E+2,1.267051697E+2
1.715087891E+2,1.305198669E+2
1.892280579E+2,1.436233521E+2
1.668739319E+2,1.264190674E+2
1.683425903E+2,1.315116882E+2
1.710319519E+2,1.273155212E+2
1.714134216E+2,1.278114319E+2
1.741218567E+2,1.330757141E+2
1.815986633E+2,1.352500916E+2
1.844406128E+2,1.410865784E+2
1.659393311E+2,1.262474060E+2
1.842689514E+2,1.436805725E+2
1.598548889E+2,1.206016541E+2
1.718330383E+2,1.320457458E+2
1.655578613E+2,1.265335083E+2
1.634025574E+2,1.257324219E+2
1.549911499E+2,1.176261902E+2
1.683044434E+2,1.249694824E+2
1.629066467E+2,1.245689392E+2
1.649665833E+2,1.241683960E+2
1.649475098E+2,1.248550415E+2
1.549530029E+2,1.172256470E+2
1.652145386E+2,1.254081726E+2
1.649093628E+2,1.285743713E+2
1.624870300E+2,1.265907288E+2
1.604270935E+2,1.232337952E+2
1.544570923E+2,1.183128357E+2
1.623153687E+2,1.203536987E+2
1.742935181E+2,1.333808899E+2
1.625823975E+2,1.231765747E+2
1.613807678E+2,1.227188110E+2
1.551437378E+2,1.196479797E+2
1.635742187E+2,1.179122925E+2
1.560974121E+2,1.165771484E+2
1.615333557E+2,1.208686829E+2
1.724624634E+2,1.295661926E+2
1.615524292E+2,1.239204407E+2
1.576232910E+2,1.232147217E+2
1.646995544E+2,1.252174377E+2
1.705169678E+2,1.264953613E+2
1.798629761E+2,1.357841492E+2
1.591491699E+2,1.227188110E+2
1.652526855E+2,1.203536987E+2
1.651382446E+2,1.225662231E+2
1.672172546E+2,1.256370544E+2
1.677703857E+2,1.243972778E+2
1.616477966E+2,1.238632202E+2
1.729202271E+2,1.295280457E+2
1.737213135E+2,1.295280457E+2
1.726913452E+2,1.322555542E+2
1.700210571E+2,1.276397705E+2
1.597595215E+2,1.209449768E+2
1.692771912E+2,1.285934448E+2
1.580429077E+2,1.184463501E+2
1.601600647E+2,1.225090027E+2
1.659393311E+2,1.231765747E+2
1.699829102E+2,1.312255859E+2
1.696586609E+2,1.270294189E+2
1.700210571E+2,1.266288757E+2
1.727867126E+2,1.287460327E+2
1.662826538E+2,1.248168945E+2
1.711463928E+2,1.300621033E+2
1.643562317E+2,1.217842102E+2
1.643753052E+2,1.254272461E+2
1.646232605E+2,1.264953613E+2
1.621437073E+2,1.226043701E+2
1.676940918E+2,1.286697388E+2
1.693725586E+2,1.285743713E+2
1.820373535E+2,1.354026794E+2
1.684379578E+2,1.300430298E+2
1.646614075E+2,1.224708557E+2
1.725769043E+2,1.317024231E+2
1.735877991E+2,1.305770874E+2
1.681518555E+2,1.237869263E+2
1.817131042E+2,1.356124878E+2
1.741027832E+2,1.314926147E+2
1.822280884E+2,1.398658752E+2
1.730918884E+2,1.322937012E+2
1.688194275E+2,1.260757446E+2
1.733398437E+2,1.321792603E+2
1.690673828E+2,1.271438599E+2
1.705360413E+2,1.308822632E+2
1.826667786E+2,1.350212097E+2
1.759147644E+2,1.305198669E+2
1.771163940E+2,1.325225830E+2
1.686477661E+2,1.253700256E+2
1.737785339E+2,1.323318481E+2
1.745414734E+2,1.341056824E+2


Lag Time [s],Correlation Function
1.280000000E-5,8.019931726E-1
2.560000000E-5,6.205718191E-1
3.840000000E-5,4.393319067E-1
5.120000000E-5,3.030248987E-1
6.400000000E-5,2.170040930E-1
7.680000000E-5,1.669686134E-1
3.992320000E-2,9.807252761E-2
3.993600000E-2,1.284239496E-1
3.994880000E-2,1.775541721E-1
3.996160000E-2,2.545227607E-1
3.997440000E-2,3.493168361E-1
3.998720000E-2,4.345225230E-1
4.000000000E-2,4.713945894E-1
4.001280000E-2,4.407791790E-1
4.002560000E-2,3.588765771E-1
4.003840000E-2,2.633906176E-1
4.005120000E-2,1.851219850E-1
4.006400000E-2,1.330858644E-1
4.007680000E-2,1.020347009E-1
7.992320000E-2,9.738278391E-2
7.993600000E-2,1.264945840E-1
7.994880000E-2,1.743659208E-1
7.996160000E-2,2.486238828E-1
7.997440000E-2,3.407973992E-1
7.998720000E-2,4.242091985E-1
8.000000000E-2,4.617981889E-1
8.001280000E-2,4.342165887E-1
8.002560000E-2,3.563365085E-1
8.003840000E-2,2.639424504E-1
8.005120000E-2,1.860998523E-1
8.006400000E-2,1.339699991E-1
8.007680000E-2,1.017986612E-1
1.199232000E-1,9.553636399E-2
1.199360000E-1,1.243497457E-1
1.199488000E-1,1.714454501E-1
1.199616000E-1,2.422347488E-1
1.199744000E-1,3.315563041E-1
1.199872000E-1,4.134199758E-1
1.200000000E-1,4.526202534E-1
1.200128000E-1,4.278940732E-1
1.200256000E-1,3.535497016E-1
1.200384000E-1,2.625473348E-1
1.200512000E-1,1.861492316E-1
1.200640000E-1,1.328640495E-1
1.200768000E-1,1.005597326E-1
1.599232000E-1,9.199519728E-2
1.599360000E-1,1.183557484E-1
1.599488000E-1,1.641148814E-1
1.599616000E-1,2.344130110E-1
1.599744000E-1,3.259963578E-1
1.599872000E-1,4.118753711E-1
1.600000000E-1,4.549945173E-1
1.600128000E-1,4.326382510E-1
1.600256000E-1,3.563065663E-1
1.600384000E-1,2.632896671E-1
1.600512000E-1,1.843958420E-1
1.600640000E-1,1.306946278E-1
1.600768000E-1,9.883545034E-2
1.999232000E-1,9.039513509E-2
1.999360000E-1,1.158888046E-1
1.999488000E-1,1.596406785E-1
1.999616000E-1,2.292031884E-1
1.999744000E-1,3.200850043E-1
1.999872000E-1,4.067449752E-1
2.000000000E-1,4.513189874E-1
2.000128000E-1,4.310893817E-1
2.000256000E-1,3.569244976E-1
2.000384000E-1,2.637537624E-1
2.000512000E-1,1.851357745E-1
2.000640000E-1,1.323049364E-1
2.000768000E-1,9.956020394E-2
2.399232000E-1,8.769806748E-2
2.399360000E-1,1.140448017E-1
2.399488000E-1,1.566871903E-1
2.399616000E-1,2.243040847E-1
2.399744000E-1,3.131832016E-1
2.399872000E-1,3.978971628E-1
2.400000000E-1,4.448810768E-1
2.400128000E-1,4.273372446E-1
2.400256000E-1,3.560901614E-1
2.400384000E-1,2.655408874E-1
2.400512000E-1,1.870478702E-1
2.400640000E-1,1.331084693E-1
2.400768000E-1,1.007676414E-1
2.799232000E-1,8.703404365E-2
2.799360000E-1,1.120210988E-1
2.799488000E-1,1.537731894E-1
2.799616000E-1,2.192119714E-1
2.799744000E-1,3.036080735E-1
2.799872000E-1,3.854877104E-1
2.800000000E-1,4.312826860E-1
2.800128000E-1,4.170496239E-1
2.800256000E-1,3.511016404E-1
2.800384000E-1,2.630791646E-1
2.800512000E-1,1.863077266E-1
2.800640000E-1,1.313004055E-1
2.800768000E-1,9.860720933E-2
3.199232000E-1,8.628920689E-2
3.199360000E-1,1.111967820E-1
3.199488000E-1,1.517084571E-1
3.199616000E-1,2.157738377E-1
3.199744000E-1,2.997606029E-1
3.199872000E-1,3.839199216E-1
3.200000000E-1,4.312763011E-1
3.200128000E-1,4.202748277E-1
3.200256000E-1,3.546079645E-1
3.200384000E-1,2.663103545E-1
3.200512000E-1,1.876132756E-1
3.200640000E-1,1.322530212E-1
3.200768000E-1,9.947008985E-2
3.999232000E-1,8.225429875E-2
3.999360000E-1,1.051392299E-1
3.999488000E-1,1.435215042E-1
3.999616000E-1,2.058907671E-1
3.999744000E-1,2.899361557E-1
3.999872000E-1,3.759841496E-1
4.000000000E-1,4.281113699E-1
4.000128000E-1,4.209701048E-1
4.000256000E-1,3.579909875E-1
4.000384000E-1,2.698502716E-1
4.000512000E-1,1.895238739E-1
4.000640000E-1,1.332957055E-1
4.000768000E-1,9.987851748E-2
4.799232000E-1,8.033633323E-2
4.799360000E-1,1.025446359E-1
4.799488000E-1,1.396307739E-1
4.799616000E-1,1.984806034E-1
4.799744000E-1,2.782506189E-1
4.799872000E-1,3.615147015E-1
4.800000000E-1,4.157533126E-1
4.800128000E-1,4.136942586E-1
4.800256000E-1,3.569927148E-1
4.800384000E-1,2.724594439E-1
4.800512000E-1,1.929917883E-1
4.800640000E-1,1.362514755E-1
4.800768000E-1,1.013568176E-1
5.599232000E-1,7.582532331E-2
5.599360000E-1,9.736550486E-2
5.599488000E-1,1.320121415E-1
5.599616000E-1,1.886825548E-1
5.599744000E-1,2.660665044E-1
5.599872000E-1,3.501696221E-1
5.600000000E-1,4.091123114E-1
5.600128000E-1,4.105631425E-1
5.600256000E-1,3.570910663E-1
5.600384000E-1,2.733402867E-1
5.600512000E-1,1.935993516E-1
5.600640000E-1,1.351465562E-1
5.600768000E-1,9.931912948E-2
6.399232000E-1,7.330959980E-2
6.399360000E-1,9.364002731E-2
6.399488000E-1,1.263406186E-1
6.399616000E-1,1.794210032E-1
6.399744000E-1,2.550255749E-1
6.399872000E-1,3.379561051E-1
6.400000000E-1,3.973136113E-1
6.400128000E-1,4.053603122E-1
6.400256000E-1,3.558146519E-1
6.400384000E-1,2.762635034E-1
6.400512000E-1,1.969238009E-1
6.400640000E-1,1.377969901E-1
6.400768000E-1,1.003168364E-1
7.199232000E-1,7.176721673E-2
7.199360000E-1,9.083611948E-2
7.199488000E-1,1.221410664E-1
7.199616000E-1,1.730379622E-1
7.199744000E-1,2.459857749E-1
7.199872000E-1,3.282515554E-1
7.200000000E-1,3.907467522E-1
7.200128000E-1,4.026641587E-1
7.200256000E-1,3.575276154E-1
7.200384000E-1,2.788786380E-1
7.200512000E-1,1.996036134E-1
7.200640000E-1,1.391752696E-1
7.200768000E-1,1.004181322E-1
7.999232000E-1,6.780151739E-2
7.999360000E-1,8.703121981E-2
7.999488000E-1,1.156390154E-1
7.999616000E-1,1.644445441E-1
7.999744000E-1,2.353455968E-1
7.999872000E-1,3.167286043E-1
8.000000000E-1,3.807918863E-1
8.000128000E-1,3.972809437E-1
8.000256000E-1,3.568881008E-1
8.000384000E-1,2.814799098E-1
8.000512000E-1,2.012412887E-1
8.000640000E-1,1.409035283E-1
8.000768000E-1,1.017729787E-1
8.799232000E-1,6.652272573E-2
8.799360000E-1,8.405986416E-2
8.799488000E-1,1.126640815E-1
8.799616000E-1,1.587075745E-1
8.799744000E-1,2.273650761E-1
8.799872000E-1,3.078749535E-1
8.800000000E-1,3.727399910E-1
8.800128000E-1,3.926281457E-1
8.800256000E-1,3.563203787E-1
8.800384000E-1,2.833939585E-1
8.800512000E-1,2.047228256E-1
8.800640000E-1,1.427462769E-1
8.800768000E-1,1.023284294E-1
9.999232000E-1,6.464207258E-2
9.999360000E-1,8.034164705E-2
9.999488000E-1,1.063572784E-1
9.999616000E-1,1.489250678E-1
9.999744000E-1,2.138571031E-1
9.999872000E-1,2.908061848E-1
1.000000000E+0,3.571154205E-1
1.000012800E+0,3.829574586E-1
1.000025600E+0,3.538201844E-1
1.000038400E+0,2.859977145E-1
1.000051200E+0,2.089582215E-1
1.000064000E+0,1.465736345E-1
1.000076800E+0,1.045257731E-1
1.119936000E+0,7.615019374E-2
1.119948800E+0,9.999754393E-2
1.119961600E+0,1.400742696E-1
1.119974400E+0,2.007234482E-1
1.119987200E+0,2.767733058E-1
1.120000000E+0,3.452545239E-1
1.120012800E+0,3.761274152E-1
1.120025600E+0,3.529580155E-1
1.120038400E+0,2.890577640E-1
1.120051200E+0,2.129119683E-1
1.120064000E+0,1.486105559E-1
1.120076800E+0,1.056256107E-1
1.120089600E+0,8.002439391E-2
1.239936000E+0,7.167273265E-2
1.239948800E+0,9.429314058E-2
1.239961600E+0,1.316170095E-1
1.239974400E+0,1.893100515E-1
1.239987200E+0,2.621067135E-1
1.240000000E+0,3.305914796E-1
1.240012800E+0,3.654113867E-1
1.240025600E+0,3.496205180E-1
1.240038400E+0,2.914059269E-1
1.240051200E+0,2.167153792E-1
1.240064000E+0,1.517701969E-1
1.240076800E+0,1.076036193E-1
1.240089600E+0,8.027226051E-2
1.359936000E+0,6.906002922E-2
1.359948800E+0,8.992722870E-2
1.359961600E+0,1.234077079E-1
1.359974400E+0,1.777219128E-1
1.359987200E+0,2.485324393E-1
1.360000000E+0,3.190013535E-1
1.360012800E+0,3.587761666E-1
1.360025600E+0,3.491026138E-1
1.360038400E+0,2.952848502E-1
1.360051200E+0,2.213612404E-1
1.360064000E+0,1.554870672E-1
1.360076800E+0,1.088214593E-1
1.360089600E+0,8.027820525E-2
1.479936000E+0,6.539115042E-2
1.479948800E+0,8.514309764E-2
1.479961600E+0,1.171597377E-1
1.479974400E+0,1.669169164E-1
1.479987200E+0,2.355755823E-1
1.480000000E+0,3.048174977E-1
1.480012800E+0,3.490740214E-1
1.480025600E+0,3.456253483E-1
1.480038400E+0,2.965270476E-1
1.480051200E+0,2.257904045E-1
1.480064000E+0,1.595658815E-1
1.480076800E+0,1.123544648E-1
1.480089600E+0,8.231098693E-2
1.599936000E+0,6.207664873E-2
1.599948800E+0,8.031211633E-2
1.599961600E+0,1.099859905E-1
1.599974400E+0,1.569273302E-1
1.599987200E+0,2.228700405E-1
1.600000000E+0,2.918296889E-1
1.600012800E+0,3.390325362E-1
1.600025600E+0,3.412545950E-1
1.600038400E+0,2.982131787E-1
1.600051200E+0,2.295721321E-1
1.600064000E+0,1.629979985E-1
1.600076800E+0,1.138113309E-1
1.600089600E+0,8.280786371E-2
1.719936000E+0,5.670029503E-2
1.719948800E+0,7.358700016E-2
1.719961600E+0,1.007463766E-1
1.719974400E+0,1.452734755E-1
1.719987200E+0,2.070540875E-1
1.720000000E+0,2.760301188E-1
1.720012800E+0,3.263766981E-1
1.720025600E+0,3.346095582E-1
1.720038400E+0,2.969628539E-1
1.720051200E+0,2.317367491E-1
1.720064000E+0,1.659498542E-1
1.720076800E+0,1.150884773E-1
1.720089600E+0,8.304185657E-2
1.879936000E+0,5.194792881E-2
1.879948800E+0,6.772644538E-2
1.879961600E+0,9.361408630E-2
1.879974400E+0,1.339662893E-1
1.879987200E+0,1.929570948E-1
1.880000000E+0,2.599106411E-1
1.880012800E+0,3.133391296E-1
1.880025600E+0,3.285778367E-1
1.880038400E+0,2.969502648E-1
1.880051200E+0,2.358137119E-1
1.880064000E+0,1.701836463E-1
1.880076800E+0,1.181735418E-1
1.880089600E+0,8.400852920E-2
2.039936000E+0,4.792521572E-2
2.039948800E+0,6.294586334E-2
2.039961600E+0,8.543948778E-2
2.039974400E+0,1.215131853E-1
2.039987200E+0,1.765880487E-1
2.040000000E+0,2.414077508E-1
2.040012800E+0,2.972315906E-1
2.040025600E+0,3.185776151E-1
2.040038400E+0,2.952342100E-1
2.040051200E+0,2.391851307E-1
2.040064000E+0,1.745208565E-1
2.040076800E+0,1.216897705E-1
2.040089600E+0,8.532173714E-2
2.199948800E+0,5.873538016E-2
2.199961600E+0,7.867516919E-2
2.199974400E+0,1.127963062E-1
2.199987200E+0,1.631336363E-1
2.200000000E+0,2.268744534E-1
2.200012800E+0,2.834190738E-1
2.200025600E+0,3.103141340E-1
2.200038400E+0,2.939712084E-1
2.200051200E+0,2.432031493E-1
2.200064000E+0,1.798675730E-1
2.200076800E+0,1.257895333E-1
2.200089600E+0,8.833433337E-2
2.200102400E+0,6.373026933E-2
2.359948800E+0,5.492605645E-2
2.359961600E+0,7.322024770E-2
2.359974400E+0,1.040232860E-1
2.359987200E+0,1.507806356E-1
2.360000000E+0,2.109369896E-1
2.360012800E+0,2.696188335E-1
2.360025600E+0,3.014424464E-1
2.360038400E+0,2.924051936E-1
2.360051200E+0,2.464886440E-1
2.360064000E+0,1.850574989E-1
2.360076800E+0,1.301621413E-1
2.360089600E+0,9.151714906E-2
2.360102400E+0,6.700643549E-2
2.519948800E+0,5.096544213E-2
2.519961600E+0,6.837679194E-2
2.519974400E+0,9.654847490E-2
2.519987200E+0,1.388239060E-1
2.520000000E+0,1.958644812E-1
2.520012800E+0,2.545198580E-1
2.520025600E+0,2.913268938E-1
2.520038400E+0,2.896009575E-1
2.520051200E+0,2.495277252E-1
2.520064000E+0,1.907916168E-1
2.520076800E+0,1.346408465E-1
2.520089600E+0,9.393697451E-2
2.520102400E+0,6.805620671E-2
2.679948800E+0,4.847658270E-2
2.679961600E+0,6.454346162E-2
2.679974400E+0,8.950462076E-2
2.679987200E+0,1.292293601E-1
2.680000000E+0,1.840348711E-1
2.680012800E+0,2.420686569E-1
2.680025600E+0,2.825559079E-1
2.680038400E+0,2.862532298E-1
2.680051200E+0,2.516462769E-1
